Default Dataset,
X,Y
4.180000000000001,128.60535011498723
4.200000000000001,118.56530591870796
4.22,118.56530591870614
4.239999999999999,118.56530591870614
4.26,118.56530591870614
4.2799999999999985,118.56530591870614
4.299999999999998,128.60535011498723
4.319999999999997,138.64539431126832
4.339999999999996,138.64539431126832
4.359999999999997,148.68543850755304
4.3799999999999955,148.6854385075494
4.399999999999995,148.68543850755304
4.4199999999999955,148.68543850755123
4.439999999999995,168.76552690011522
4.459999999999994,168.76552690011522
4.479999999999994,168.7655269001134
4.499999999999994,198.8856594889603
4.519999999999994,198.88565948896212
4.539999999999993,198.88565948896212
4.559999999999991,188.8456152926774
4.57999999999999,168.76552690011522
4.59999999999999,158.72548270383413
4.6199999999999894,158.7254827038323
4.639999999999989,148.68543850755304
4.659999999999989,148.68543850755304
4.679999999999988,148.6854385075494
4.699999999999988,158.7254827038323
4.719999999999987,178.80557109639813
4.739999999999988,178.8055710963963
4.759999999999987,178.80557109639813
4.779999999999986,178.80557109639813
4.7999999999999865,178.80557109639813
4.819999999999986,178.8055710963963
4.839999999999985,158.72548270383413
4.859999999999985,158.7254827038323
4.879999999999984,138.64539431127014
4.8999999999999835,138.64539431127014
4.919999999999983,138.64539431127014
4.939999999999983,138.64539431126832
4.959999999999982,138.64539431126832
4.979999999999984,138.64539431127014
4.999999999999982,138.64539431127014
5.019999999999982,138.64539431127014
5.039999999999981,138.64539431126832
5.0599999999999845,118.56530591870614
5.079999999999984,118.56530591870796
5.099999999999982,118.56530591870614
5.1199999999999815,118.56530591870614
5.139999999999979,128.60535011498723
5.159999999999979,138.64539431127014
5.179999999999978,138.64539431127014
5.199999999999978,138.64539431126832
5.2199999999999775,148.68543850755123
5.239999999999977,148.68543850755304
5.259999999999977,148.6854385075494
5.279999999999976,158.72548270383413
5.299999999999976,178.80557109639813
5.319999999999975,178.8055710963963
5.339999999999975,188.84561529268103
5.359999999999975,198.88565948896212
5.379999999999976,178.80557109639813
5.3999999999999755,178.80557109639813
5.419999999999973,158.72548270383413
5.439999999999973,158.7254827038323
5.459999999999972,158.72548270383413
5.479999999999974,158.72548270383413
5.499999999999973,158.7254827038323
5.519999999999971,158.72548270383413
5.539999999999971,158.72548270383413
5.55999999999997,178.80557109639813
5.57999999999997,178.8055710963963
5.599999999999971,178.80557109639813
5.619999999999971,178.8055710963963
5.639999999999969,158.7254827038323
5.659999999999968,138.64539431126832
5.679999999999968,138.64539431127014
5.699999999999969,128.60535011498723
5.719999999999969,118.56530591870614
5.739999999999968,118.56530591870614
5.759999999999968,118.56530591870614
5.779999999999967,108.52526172242506
5.799999999999967,98.48521752614215
5.8199999999999665,98.48521752614215
5.839999999999966,88.44517332986106
5.859999999999966,98.48521752614033
5.879999999999965,88.44517332985924
5.899999999999965,88.44517332986288
5.919999999999963,78.40512913357816
5.939999999999964,88.44517332985924
5.9599999999999635,88.44517332986106
5.979999999999963,88.44517332986106
5.999999999999963,98.48521752614215
6.019999999999962,98.48521752614033
6.039999999999964,98.48521752614033
6.059999999999963,108.52526172242506
6.079999999999961,108.52526172242324
6.099999999999961,108.52526172242506
6.11999999999996,98.48521752614033
6.13999999999996,389.64649921831733
6.1399999999999615,118.56530591870796
6.159999999999959,510.1270295737013
6.159999999999959,389.64649921831733
6.159999999999959,269.1659688629352
6.159999999999961,118.56530591870614
6.179999999999957,510.1270295737013
6.179999999999957,389.64649921831733
6.179999999999957,269.1659688629352
6.179999999999959,118.56530591870614
6.199999999999957,1052.2894161729218
6.199999999999957,931.8088858175397
6.199999999999958,811.3283554621557
6.199999999999958,690.8478251067754
6.199999999999958,570.3672947513915
6.199999999999957,449.8867643960075
6.199999999999957,329.40623404062535
6.199999999999957,208.9257036852432
6.219999999999956,1714.932333127529
6.219999999999956,1594.451802772146
6.219999999999956,1473.971272416764
6.219999999999956,1353.4907420613808
6.219999999999956,1233.0102117059978
6.219999999999958,1112.5296813506156
6.219999999999956,992.0491509952335
6.219999999999956,871.5686206398477
6.219999999999956,751.0880902844656
6.219999999999956,630.6075599290816
6.219999999999958,510.1270295737013
6.219999999999958,389.64649921831733
6.219999999999956,249.0858804703712
6.239999999999956,1714.93233312753
6.239999999999956,1594.4518027721451
6.239999999999956,1473.971272416763
6.239999999999956,1353.49074206138
6.239999999999956,1233.0102117059978
6.239999999999958,1112.5296813506138
6.239999999999958,992.0491509952317
6.239999999999956,871.5686206398495
6.239999999999956,751.0880902844656
6.239999999999956,630.6075599290816
6.239999999999958,510.1270295737013
6.239999999999958,389.64649921831733
6.239999999999956,249.08588047036937
6.259999999999955,2016.1336590159863
6.259999999999957,1895.6531286606023
6.259999999999957,1775.1725983052202
6.259999999999957,1654.6920679498362
6.259999999999955,1534.211537594454
6.259999999999955,1413.731007239072
6.259999999999957,1293.2504768836898
6.259999999999955,1172.7699465283058
6.259999999999955,1052.2894161729237
6.259999999999957,881.6086648361306
6.259999999999955,560.3272505551085
6.279999999999955,2016.1336590159863
6.279999999999957,1895.6531286606041
6.279999999999957,1775.1725983052202
6.279999999999957,1654.692067949837
6.279999999999957,1534.211537594454
6.2999999999999545,2016.1336590159854
6.299999999999956,1895.6531286606032
6.2999999999999545,1775.1725983052193
6.2999999999999545,1654.692067949837
6.299999999999956,1504.091405005609
6.319999999999956,1965.9334380345754
6.3399999999999554,1965.9334380345763
6.359999999999955,1955.8933938382943
6.379999999999953,1955.8933938382943
6.399999999999952,1975.9734822308583
6.419999999999954,1986.0135264271412
6.439999999999953,1986.0135264271403
6.459999999999953,1986.0135264271394
6.4799999999999525,1975.9734822308583
6.49999999999995,1955.8933938382943
6.51999999999995,1955.8933938382934
6.539999999999951,1945.8533496420123
6.559999999999951,1925.7732612494492
6.57999999999995,1925.7732612494474
6.599999999999948,1925.7732612494501
6.619999999999948,1945.8533496420114
6.639999999999947,1945.8533496420123
6.659999999999949,1945.8533496420114
6.679999999999948,1965.9334380345763
6.699999999999948,1945.8533496420123
6.719999999999947,1945.8533496420123
6.739999999999945,1945.8533496420114
6.7599999999999465,1925.7732612494474
6.779999999999946,1925.7732612494501
6.799999999999946,1925.7732612494492
6.819999999999945,1925.7732612494483
6.839999999999943,1925.7732612494501
6.859999999999943,1935.8133054457312
6.879999999999944,1935.8133054457294
6.8999999999999435,1935.8133054457294
6.919999999999943,1925.7732612494492
6.939999999999943,1925.7732612494474
6.959999999999942,1945.8533496420123
6.979999999999944,1955.8933938382952
6.999999999999941,1955.8933938382943
7.019999999999941,1955.8933938382943
7.0399999999999405,1955.8933938382943
7.05999999999994,1935.8133054457303
7.07999999999994,1935.8133054457294
7.099999999999939,1915.7332170531672
7.119999999999939,1905.6931728568843
7.139999999999938,1905.6931728568843
7.159999999999938,1905.6931728568852
7.1799999999999375,1885.6130844643212
7.199999999999939,1885.6130844643212
7.219999999999937,1885.6130844643221
7.239999999999936,1885.6130844643212
7.259999999999936,1885.6130844643212
7.279999999999934,1885.6130844643212
7.299999999999933,1885.6130844643212
7.319999999999935,1895.6531286606023
7.339999999999932,1905.6931728568852
7.359999999999934,1875.5730402680383
7.379999999999933,1875.5730402680392
7.399999999999931,1965.9334380345763
7.399999999999931,1865.5329960717563
7.419999999999932,2076.3739241936773
7.419999999999932,1955.8933938382943
7.439999999999932,2076.3739241936764
7.439999999999932,1955.8933938382943
7.45999999999993,2297.2548965118795
7.459999999999932,2176.7743661564955
7.459999999999932,2056.2938358011133
7.459999999999932,1885.6130844643203
7.479999999999931,2558.2960456152086
7.479999999999931,2437.8155152598265
7.479999999999931,2317.3349849044434
7.479999999999929,2196.8544545490613
7.479999999999931,2076.3739241936764
7.479999999999929,1915.7332170531663
7.499999999999931,2558.2960456152086
7.499999999999931,2437.8155152598256
7.499999999999931,2317.3349849044425
7.499999999999931,2196.8544545490604
7.5199999999999285,2979.977901859048
7.51999999999993,2859.497371503665
7.51999999999993,2739.016841148282
7.5199999999999285,2618.536310792899
7.5199999999999285,2498.0557804375167
7.51999999999993,2377.5752500821345
7.51999999999993,2257.0947197267515
7.51999999999993,2106.4940567825224
7.53999999999993,3361.499581317761
7.539999999999928,3241.019050962379
7.539999999999928,3120.538520606995
7.539999999999928,3000.057990251613
7.53999999999993,2879.57745989623
7.53999999999993,2759.0969295408468
7.53999999999993,2638.6163991854637
7.539999999999928,2518.1358688300825
7.53999999999993,2377.5752500821345
7.53999999999993,2176.7743661564964
7.559999999999928,3702.8610839913454
7.559999999999928,3582.3805536359623
7.559999999999929,3461.9000232805793
7.559999999999929,3341.419492925197
7.559999999999929,3220.938962569814
7.559999999999928,3100.458432214431
7.559999999999928,2979.977901859048
7.559999999999929,2859.497371503666
7.559999999999929,2739.016841148282
7.559999999999929,2608.4962665966177
7.559999999999928,2216.9345429416244
7.579999999999927,3702.8610839913445
7.579999999999927,3582.380553635963
7.579999999999929,3461.90002328058
7.579999999999929,3341.419492925196
7.579999999999929,3220.938962569813
7.579999999999929,3100.458432214432
7.579999999999927,2979.977901859048
7.579999999999929,2859.497371503666
7.579999999999929,2739.016841148282
7.579999999999929,2608.4962665966186
7.579999999999927,2216.9345429416226
7.59999999999993,3763.1013491690383
7.599999999999927,3642.6208188136534
7.599999999999927,3522.1402884582712
7.599999999999927,3401.659758102888
7.599999999999927,3281.179227747507
7.599999999999929,3160.698697392123
7.599999999999929,3040.21816703674
7.599999999999929,2879.57745989623
7.599999999999929,2247.0546755304695
7.619999999999928,3763.1013491690373
7.619999999999928,3642.6208188136543
7.619999999999928,3522.1402884582712
7.619999999999926,3401.6597581028873
7.619999999999926,3281.179227747506
7.619999999999928,3160.698697392122
7.619999999999928,3040.21816703674
7.619999999999928,2919.737636681356
7.619999999999928,2799.2571063259747
7.619999999999928,2678.776575970591
7.619999999999926,2508.0958246337987
7.619999999999926,2397.6553384746976
7.619999999999928,2267.1347639230335
7.639999999999928,3763.1013491690364
7.639999999999928,3642.6208188136534
7.639999999999928,3522.1402884582703
7.639999999999928,3401.659758102888
7.639999999999926,3281.179227747506
7.639999999999928,3160.698697392124
7.639999999999928,3040.218167036739
7.639999999999928,2919.737636681357
7.639999999999928,2799.257106325974
7.6399999999999295,2678.7765759705917
7.639999999999928,2558.2960456152086
7.639999999999926,2437.8155152598256
7.639999999999926,2317.3349849044416
7.639999999999926,2196.8544545490604
7.639999999999928,2026.1737032122664
7.639999999999928,1915.7332170531672
7.659999999999927,3602.4606420285263
7.659999999999927,3481.980111673144
7.659999999999927,3361.499581317761
7.659999999999927,3241.019050962378
7.6599999999999255,3120.538520606995
7.6599999999999255,3000.057990251613
7.659999999999927,2879.57745989623
7.659999999999927,2759.0969295408477
7.659999999999927,2638.6163991854637
7.659999999999927,2518.1358688300816
7.6599999999999255,2397.6553384746976
7.659999999999927,2277.1748081193155
7.659999999999927,2156.6942777639324
7.659999999999927,1996.0535706234223
7.659999999999927,1895.6531286606032
7.679999999999925,2899.657548288794
7.679999999999927,2779.1770179334108
7.679999999999927,2658.696487578027
7.679999999999927,2538.2159572226437
7.679999999999927,2417.7354268672625
7.679999999999925,2297.2548965118785
7.679999999999927,2176.7743661564964
7.679999999999927,2056.2938358011143
7.679999999999927,1885.6130844643212
7.6999999999999265,2477.9756920449536
7.6999999999999265,2297.2548965118795
7.6999999999999265,2176.7743661564955
7.6999999999999265,2056.2938358011133
7.6999999999999265,1935.8133054457294
7.719999999999926,2477.9756920449545
7.719999999999926,2297.2548965118795
7.719999999999926,2176.7743661564973
7.719999999999926,2056.2938358011133
7.719999999999924,1935.8133054457312
7.739999999999924,1855.4929518754752
7.759999999999925,1845.4529076791932
7.779999999999925,1845.4529076791941
7.799999999999924,1845.4529076791932
7.819999999999924,1845.4529076791932
7.8399999999999235,1845.4529076791923
7.859999999999923,1845.4529076791941
7.879999999999923,1835.4128634829112
7.899999999999922,1875.5730402680392
7.919999999999922,1795.2526866977842
7.939999999999921,1795.2526866977842
7.959999999999921,1775.1725983052202
7.979999999999922,1765.1325541089382
7.999999999999922,1765.1325541089382
8.01999999999992,1765.1325541089373
8.03999999999992,1765.1325541089373
8.059999999999919,1765.1325541089373
8.079999999999918,1765.1325541089373
8.09999999999992,1765.1325541089382
8.11999999999992,1765.1325541089373
8.139999999999917,1765.1325541089373
8.159999999999917,1765.1325541089382
8.179999999999916,1745.0524657163742
8.199999999999916,1745.0524657163742
8.219999999999917,1745.0524657163742
8.239999999999915,1745.052465716375
8.259999999999915,3271.139183551224
8.259999999999913,2196.8544545490604
8.259999999999913,2076.3739241936764
8.259999999999913,1955.8933938382943
8.259999999999913,1835.4128634829103
8.259999999999913,1704.892288931247
8.279999999999914,3271.139183551224
8.279999999999912,2658.696487578027
8.279999999999912,2538.2159572226446
8.279999999999912,2417.7354268672607
8.279999999999912,2297.2548965118795
8.279999999999914,2176.7743661564955
8.279999999999914,2056.2938358011124
8.279999999999912,1935.8133054457294
8.279999999999912,1815.3327750903482
8.299999999999912,3301.259316140068
8.299999999999912,2899.657548288794
8.299999999999914,2779.1770179334108
8.299999999999914,2658.6964875780277
8.299999999999912,2538.2159572226437
8.299999999999912,2417.7354268672625
8.299999999999912,2297.2548965118785
8.299999999999914,2176.7743661564964
8.299999999999914,2056.2938358011143
8.299999999999914,1935.8133054457303
8.299999999999912,1815.3327750903482
8.319999999999913,3562.3004652433983
8.319999999999913,3441.8199348880153
8.319999999999913,3321.339404532632
8.319999999999911,3200.85887417725
8.319999999999911,3080.378343821868
8.319999999999913,2959.897813466485
8.319999999999913,2839.417283111101
8.319999999999913,2718.9367527557188
8.319999999999911,2598.4562224003357
8.319999999999913,2477.9756920449536
8.319999999999911,2357.4951616895705
8.319999999999911,2237.0146313341866
8.319999999999911,2116.5341009788044
8.319999999999913,1996.0535706234223
8.319999999999913,1875.5730402680383
8.319999999999913,1735.0124215200922
8.339999999999911,3602.4606420285254
8.339999999999911,3481.9801116731433
8.339999999999913,3361.49958131776
8.339999999999913,3241.019050962378
8.339999999999913,3120.538520606994
8.339999999999911,3000.057990251613
8.339999999999913,2879.577459896228
8.339999999999913,2759.096929540846
8.339999999999913,2638.6163991854637
8.339999999999913,2518.1358688300797
8.339999999999913,2397.6553384746985
8.339999999999911,2277.1748081193155
8.339999999999911,2156.6942777639315
8.339999999999911,2036.2137474085484
8.339999999999913,1885.6130844643203
8.35999999999991,3602.4606420285263
8.35999999999991,3481.980111673144
8.359999999999912,3361.499581317761
8.359999999999912,3241.019050962378
8.359999999999912,3120.538520606994
8.359999999999912,3000.057990251613
8.359999999999912,2879.57745989623
8.359999999999912,2759.0969295408468
8.35999999999991,2638.6163991854637
8.35999999999991,2518.1358688300816
8.35999999999991,2397.6553384746976
8.359999999999912,2277.1748081193155
8.35999999999991,2156.6942777639324
8.35999999999991,2036.2137474085494
8.359999999999912,1885.6130844643212
8.379999999999912,3602.4606420285254
8.37999999999991,3481.9801116731433
8.379999999999912,3361.49958131776
8.379999999999912,3241.019050962378
8.379999999999912,3120.538520606995
8.379999999999912,3000.057990251613
8.379999999999912,2879.577459896229
8.37999999999991,2759.0969295408468
8.37999999999991,2638.616399185463
8.37999999999991,2518.1358688300816
8.37999999999991,2397.6553384746976
8.379999999999912,2277.1748081193145
8.379999999999912,2156.6942777639315
8.379999999999912,2036.2137474085484
8.37999999999991,1915.7332170531663
8.379999999999912,1795.2526866977842
8.379999999999912,1674.772156342401
8.379999999999912,1554.2916259870171
8.379999999999912,1433.811095631636
8.379999999999912,1263.1303442948429
8.399999999999912,3582.380553635963
8.399999999999912,3461.9000232805793
8.399999999999912,3261.099139354941
8.399999999999912,3140.618608999559
8.399999999999912,3020.138078644176
8.39999999999991,2899.657548288793
8.399999999999912,2779.1770179334108
8.399999999999912,2658.696487578027
8.39999999999991,2538.2159572226446
8.39999999999991,2417.7354268672607
8.39999999999991,2297.2548965118795
8.399999999999912,2176.7743661564955
8.399999999999912,2056.2938358011133
8.399999999999912,1935.8133054457294
8.39999999999991,1815.3327750903482
8.399999999999912,1694.8522447349642
8.399999999999912,1574.3717143795811
8.399999999999912,1453.891184024198
8.399999999999912,1333.410653668816
8.399999999999912,1212.930123313432
8.39999999999991,1092.4495929580498
8.39999999999991,971.9690626026677
8.39999999999991,851.4885322472837
8.39999999999991,731.0080018919016
8.399999999999912,610.5274715365194
8.399999999999912,490.0469411811373
8.399999999999912,369.56641082575334
8.39999999999991,239.0458362740883
8.41999999999991,3582.380553635963
8.419999999999911,3461.90002328058
8.41999999999991,3261.099139354942
8.41999999999991,3140.618608999559
8.41999999999991,3000.057990251613
8.419999999999911,1975.9734822308583
8.419999999999911,1855.4929518754752
8.41999999999991,1735.012421520093
8.41999999999991,1614.53189116471
8.419999999999911,1494.051360809326
8.419999999999911,1373.570830453944
8.419999999999911,1253.0903000985618
8.419999999999911,1132.6097697431796
8.419999999999911,1012.1292393877957
8.41999999999991,891.6487090324117
8.41999999999991,771.1681786770314
8.41999999999991,650.6876483216474
8.41999999999991,530.2071179662635
8.419999999999911,409.7265876108813
8.419999999999911,289.2460572554992
8.41999999999991,168.76552690011522
8.41999999999991,38.24495234845017
8.43999999999991,1975.9734822308574
8.43999999999991,1855.4929518754752
8.43999999999991,1735.0124215200922
8.43999999999991,1614.53189116471
8.43999999999991,1494.051360809326
8.43999999999991,1373.570830453944
8.43999999999991,1253.09030009856
8.439999999999909,1132.6097697431796
8.43999999999991,1012.1292393877957
8.43999999999991,891.6487090324117
8.439999999999909,771.1681786770314
8.439999999999909,650.6876483216474
8.439999999999909,530.2071179662635
8.43999999999991,409.7265876108813
8.43999999999991,289.2460572554992
8.43999999999991,168.7655269001134
8.439999999999909,38.24495234845017
8.459999999999908,1373.570830453943
8.459999999999908,1253.09030009856
8.459999999999908,1132.609769743176
8.45999999999991,1012.1292393877957
8.45999999999991,891.6487090324117
8.45999999999991,771.1681786770278
8.459999999999908,650.6876483216456
8.459999999999908,530.2071179662635
8.45999999999991,409.7265876108813
8.45999999999991,289.2460572554992
8.45999999999991,168.76552690011522
8.45999999999991,38.24495234845017
8.47999999999991,1654.692067949837
8.47999999999991,1534.211537594454
8.47999999999991,1413.731007239072
8.479999999999908,1293.250476883688
8.479999999999908,1172.7699465283058
8.479999999999908,1052.2894161729237
8.479999999999908,931.8088858175397
8.47999999999991,811.3283554621594
8.47999999999991,690.8478251067754
8.47999999999991,570.3672947513915
8.479999999999908,449.8867643960093
8.47999999999991,289.2460572554992
8.49999999999991,1654.692067949837
8.49999999999991,1534.211537594454
8.499999999999908,1413.731007239072
8.49999999999991,1293.250476883688
8.499999999999908,1172.7699465283058
8.499999999999908,1052.2894161729237
8.499999999999908,931.8088858175397
8.49999999999991,771.1681786770314
8.519999999999909,1674.772156342401
8.519999999999909,1554.2916259870171
8.519999999999907,1433.811095631634
8.519999999999907,1313.330565276252
8.519999999999909,1192.8500349208716
8.519999999999909,1072.3695045654858
8.519999999999907,951.8889742101019
8.519999999999909,781.2082228733107
8.53999999999991,1694.852244734965
8.539999999999909,1574.371714379582
8.539999999999907,1453.891184024199
8.539999999999907,1333.410653668816
8.559999999999908,1664.732112146119
8.579999999999908,1664.732112146119
8.599999999999907,1664.7321121461182
8.619999999999907,1654.692067949837
8.639999999999906,1674.772156342401
8.639999999999905,1544.2515817907351
8.659999999999906,1674.772156342402
8.659999999999904,1544.2515817907379
8.679999999999906,1654.692067949837
8.679999999999906,1534.211537594454
8.679999999999904,1413.731007239072
8.679999999999906,1293.250476883688
8.679999999999904,1132.6097697431796
8.699999999999905,1634.6119795572731
8.699999999999905,1514.131449201891
8.699999999999907,1393.650918846508
8.699999999999905,1273.170388491124
8.699999999999903,1152.6898581357418
8.699999999999903,1032.2093277803579
8.699999999999905,911.7287974249757
8.699999999999905,791.2482670695936
8.699999999999905,670.7677367142096
8.699999999999903,540.2471621625446
8.719999999999905,1634.6119795572731
8.719999999999905,1514.13144920189
8.719999999999905,1393.650918846507
8.719999999999905,1273.170388491124
8.719999999999903,1152.6898581357418
8.719999999999903,1032.2093277803579
8.719999999999905,911.7287974249757
8.719999999999905,791.2482670695936
8.719999999999905,670.7677367142096
8.719999999999905,540.2471621625446
8.719999999999905,389.64649921831915
8.719999999999903,269.16596886293155
8.739999999999904,1453.891184024199
8.739999999999904,1333.410653668816
8.739999999999906,1212.9301233134338
8.739999999999906,1092.4495929580517
8.739999999999904,971.9690626026677
8.739999999999903,851.4885322472855
8.739999999999903,731.0080018919034
8.739999999999904,610.5274715365194
8.739999999999904,490.0469411811355
8.739999999999904,369.566410825757
8.739999999999904,198.88565948896212
8.759999999999904,931.8088858175397
8.759999999999904,811.3283554621576
8.759999999999904,690.8478251067754
8.759999999999904,570.3672947513915
8.759999999999904,449.8867643960093
8.759999999999906,329.40623404062717
8.759999999999906,208.9257036852414
8.759999999999902,58.32504074101598
8.779999999999903,1072.3695045654858
8.779999999999903,951.8889742101019
